unique_id	PromType2	cage_activ	cage_ts	mpra_activ	mpra_ts
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:194304663..194304777,+__570.1.0.0	intergenic	0.7337923746783668	0.06112848372832832	3.310149682354375	0.0710800491408899
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:40494633..40494747,-__577.1.0.0	intergenic	0.5542629840102625	0.13308921895502054	1.7635527136216405	0.10616181882071311
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:40494765..40494879,-__578.1.0.0	intergenic	0.1339575889864425	0.40658807502357047	2.103993745725157	0.05310036646645363
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:47205883..47205997,+__582.1.0.0	div_lnc	0.12025735780523493	0.46865348749273955	-1.913157203877244	0.055700929939265974
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:100009953..100010067,+__599.1.0.0	div_lnc	0.6600371849977434	0.2723434706536099	0.2887558638759981	0.0019351155553964567
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:120988033..120988147,+__603.1.0.0	div_lnc	0.39640018865275595	0.1049242342116377	0.9550907899952309	0.09017352083066225
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:90602576..90602690,+__650.1.0.0	intergenic	0.38881454983479463	0.6340689594659087	-1.7945744058784043	0.21542131059987488
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:180618810..180618924,+__679.1.0.0	intergenic	0.25514679049603434	0.1952139576037414	3.2585314698533097	0.08308671328972028
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:38468371..38468485,-__690.1.0.0	intergenic	0.02578812560522688	0.4131460495346578	-1.838817128603388	0.35828040985453957
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:80597282..80597396,-__706.1.0.0	div_lnc	0.4757792495217452	0.17608789632685565	2.056592935021999	0.11310746312596083
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:80597330..80597444,-__708.1.0.0	div_lnc	0.44480752354682057	0.15391040190702787	2.4631096721241286	0.07270345299550385
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:147453054..147453168,-__734.1.0.0	div_lnc	0.0		-1.1517088287645028	0.4262621888529641
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:29716780..29716894,-__744.1.0.0	intergenic	0.6485095376929461	0.09892482456161193	0.07913286449902131	0.23179573778111548
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:116594305..116594419,-__769.1.0.0	div_lnc	0.41490100877765795	0.19563241824502434	-1.403543743213785	0.24756877338984462
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:1199934..1200048,+__771.1.0.0	div_lnc	0.5901656095923252	0.17872297297469023	0.8025711930183029	0.19863134537235064
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:130792770..130792884,-__780.1.0.0	div_lnc	0.17188005400139286	0.3194740616319851	-0.991157011840721	0.35739103908692743
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:23720421..23720535,-__796.1.0.0	div_lnc	0.0		-2.1213157638141116	0.32883225619147755
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:26415852..26415966,-__797.1.0.0	intergenic	0.01783866938779342	0.6666666666666666	1.468970024177027	0.17387107137825095
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:27224936..27225050,+__801.1.0.0	div_lnc	0.0783085051607647	0.6666666666666666	-1.0528935611665575	0.08471065187996758
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:29603237..29603351,-__803.1.0.0	div_lnc	0.09219766865325672	0.6666666666666666	-1.463469133003971	0.4383220164310739
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr8:143808383..143808497,-__841.1.0.0	div_lnc	0.2483908941894445	0.4017494906727066	0.4920221840124989	0.3849225068144057
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr8:96280983..96281097,+__884.1.0.0	intergenic	0.2940619639142768	0.23869321256554743	-0.46438973021632385	0.18817267589273975
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:131486644..131486758,+__893.1.0.0	div_lnc	0.8381049339562024	0.19117581450378854	-1.035968779462042	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:136890491..136890605,+__901.1.0.0	intergenic	0.13688351683350375	0.4103699214830642	0.20592543048735523	0.3599594491572689
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:98638226..98638340,-__922.1.0.0	div_lnc	0.4826911822871291	0.4072590040140625	1.5753294620801388	0.07254337745664996
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr10:30782546..30782660,+__1844.1.0.0	Enhancer	0.0		-1.6592912381559948	0.2212901816210087
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr10:30782567..30782681,-__2137.1.0.0	Enhancer	0.0		-1.1932396936439669	0.31608072438905527
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr11:109957771..109957885,-__2143.1.0.0	Enhancer	0.0		-1.7607517789998	0.33624402845209306
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr11:109957839..109957953,+__1850.1.0.0	Enhancer	0.0		-1.4652013977394092	0.1866109588072531
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr12:121714905..121715019,-__2146.1.0.0	Enhancer	0.0		-0.7741630390838335	0.19186172412420754
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523521..70523635,-__2152.1.0.0	Enhancer	0.1073642488497714	0.6666666666666666	-1.2591945544835024	0.4302127871767871
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523606..70523720,+__1859.1.0.0	Enhancer	0.1073642488497714	0.6666666666666666	-2.6261499561679336	0.39097374883806935
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr14:102414536..102414650,+__1860.1.0.0	Enhancer	0.7013470255549991	0.018558127366212245	0.9380685905718055	0.20293396238494454
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr16:11734182..11734296,-__2163.1.0.0	Enhancer	0.1684082618586339	0.6594433407000921	-1.542137808863784	0.3963149906565376
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr16:85202704..85202818,+__1874.1.0.0	Enhancer	0.5628380676820944	0.38157490785832887	-0.686169995410444	0.1610228442748813
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:25416252..25416366,-__2170.1.0.0	Enhancer	0.7594424860056331	0.6545241335573803	-1.8341421838750662	0.34113242316377707
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:25416486..25416600,+__1877.1.0.0	Enhancer	0.7594424860056331	0.6545241335573803	0.691328430825159	0.1820140850337574
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:25821791..25821905,+__1768.1.0.0	Enhancer	0.20603870844973712	0.6072489546043071	-2.1033024153317914	0.38233814578867414
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:9687985..9688099,-__2067.1.0.0	Enhancer	0.186491351464854	0.6666666666666666	-2.154754712058707	0.5006707167718526
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr18:21417660..21417774,+__1953.1.0.0	Enhancer	0.0		-1.9438670900972557	0.2696691995759
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr18:21417670..21417784,-__2246.1.0.0	Enhancer	0.0		-1.7940360874275578	0.1376235667362837
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr19:42037894..42038008,-__2293.1.0.0	Enhancer	0.04769132542837532	0.4005791833501633	0.26023001465733525	0.1322278936172905
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:198625715..198625829,+__1831.1.0.0	Enhancer	0.024935307208905817	0.4344973566343277	-2.041764767773602	0.5202975670535749
