unique_id	PromType2	cage_activ	cage_ts	mpra_activ	mpra_ts	avg_tf_tissue_sp	log_avg_tf_tissue_sp	n_total_motifs	n_unique_motifs	max_cov	n_bp_cov	log_n_total_motifs	log_n_unique_motifs	log_max_cov	log_n_bp_cov
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:113499003..113499117,+__5.1.0.0	div_lnc	2.271106262758547	0.1402037549270465	-0.6540916551612894	0.109727002910674	0.26206197165653433	0.23274686882187165	5	5	5	16	1.6094379124341005	1.6094379124341005	1.6094379124341005	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:119682960..119683074,+__10.1.0.0	div_lnc	2.6971830794719445	0.13329895551751114	0.20856203258355055	0.0641841766618878	0.34298683583951467	0.2948961154375982	4	4	3	21	1.3862943611198906	1.3862943611198906	1.0986122886681098	3.0445224377234235
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr1:93811312..93811426,-__98.1.0.0	div_lnc	1.7426960592735667	0.35207531013791954	1.9385359825364237	0.023372907132937232	0.34218315731216464	0.29429751009536786	8	8	4	53	2.079441541679836	2.079441541679836	1.3862943611198906	3.970291913552122
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr22:28315407..28315521,+__522.1.0.0	div_lnc	2.7450702744525644	0.11257868032617024	-0.4113653009510572	0.12982265060822054	0.6300511161182462	0.4886113739087156	2	2	2	14	0.6931471805599453	0.6931471805599453	0.6931471805599453	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr2:217363440..217363554,-__422.1.0.0	div_lnc	0.6561099084889657	0.33353902843535616	2.7452680487172536	0.045307557605411636	0.34190030630142093	0.2940867483842475	5	5	4	23	1.6094379124341005	1.6094379124341005	1.3862943611198906	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:2936563..2936677,+__626.1.0.0	div_lnc	1.9482447937003948	0.11654935320585492	3.185813630749243	0.08986828434912597	0.34732070669928955	0.29811795869540036	8	8	5	58	2.079441541679836	2.079441541679836	1.6094379124341005	4.060443010546419
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:68566999..68567113,+__640.1.0.0	div_lnc	2.729352345091401	0.18781235711775213	-0.7791783256505188	0.15389740673074467	0.42960202474862086	0.3573961011663739	7	7	4	30	1.9459101490553128	1.9459101490553128	1.3862943611198906	3.4011973816621555
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:131705526..131705640,-__658.1.0.0	div_lnc	0.38619430203483396	0.09788981831672534	-0.3656315954712976	0.2789623109277726	0.23071641489742306	0.20759645096161602	2	2	1	17	0.6931471805599453	0.6931471805599453	0.0	2.8332133440562166
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr5:52405635..52405749,+__699.1.0.0	div_lnc	1.27613359239512	0.15100688756323388	1.6872552325917445	0.08523524248250099	0.44865151088019706	0.37063313122474595	2	2	1	22	0.6931471805599453	0.6931471805599453	0.0	3.0910424533583165
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:153304788..153304902,+__737.1.0.0	div_lnc	1.40245611916544	0.17563504557665766	0.4610423951851653	0.057291628298258734	0.16495068213993844	0.1526787531945088	1	1	1	12	0.0	0.0	0.0	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:73972891..73973005,+__757.1.0.0	div_lnc	1.0734611853004312	0.3513957887944841	-0.9004432376966109		0.2890015092139594	0.2538678947972953	6	5	3	36	1.791759469228055	1.6094379124341005	1.0986122886681098	3.58351893845611
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr6:96969541..96969655,-__761.1.0.0	div_lnc	0.8816088143980743	0.30584559317284177	1.8903880209772976	0.14377218794937094	0.36501269956324084	0.3111637323029777	9	9	4	55	2.19722457733622	2.19722457733622	1.3862943611198906	4.007333185232471
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:1609638..1609752,+__789.1.0.0	div_lnc	0.6309613007308601	0.18534961028951544	1.372165063268698	0.092791585644825	0.3150367352707339	0.27386460080663527	7	6	5	40	1.9459101490553128	1.791759469228055	1.6094379124341005	3.688879454113936
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:54826976..54827090,+__809.1.0.0	div_lnc	0.5587531667910496	0.11627847540181452	1.1553715914475835	0.11035507443751816	0.23452485433743545	0.2106861627210729	6	6	4	40	1.791759469228055	1.791759469228055	1.3862943611198906	3.688879454113936
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr7:86781612..86781726,-__817.1.0.0	div_lnc	0.6628874636759884	0.4487958205330716	1.9273051690311611	0.1516203877883681	0.3341966531999707	0.288329352820615	8	8	3	48	2.079441541679836	2.079441541679836	1.0986122886681098	3.871201010907892
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.0.0	div_lnc	1.15560004044517	0.4061764637907333	-0.6088950976052622	0.15749205661258248	0.29029119668883857	0.25486792676684156	3	3	2	13	1.0986122886681098	1.0986122886681098	0.6931471805599453	2.5649493574615367
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr9:136890532..136890646,+__902.1.0.0	intergenic	2.10478928356433	0.18054652923563405	0.16117263941182336	0.3516297032816949	0.19235338823945872	0.17592899134944764	1	1	1	9	0.0	0.0	0.0	2.19722457733622
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr9:139622601..139622715,-__904.1.0.0	intergenic	2.9740654333353516	0.2099408326585332	3.4124941298663622	0.10466994596158126	0.21397187696728825	0.1938975267736655	1	1	1	15	0.0	0.0	0.0	2.7080502011022096
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:5987842..5987956,-__131.1.0.0	intergenic	0.02584749344116216	0.4875708818965522	-0.08205223866826047	0.1441431603489005	0.14484033332321608	0.1352651804032956	1	1	1	12	0.0	0.0	0.0	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr10:97889399..97889513,+__149.1.0.0	intergenic	1.4733024686694065	0.42881969691648897	-0.6358781231316099	0.12707561123873487	0.6666666666666666	0.5108256237659906	1	1	1	14	0.0	0.0	0.0	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr11:77850775..77850889,+__200.1.0.0	div_lnc	1.2787016406327103	0.23973076601170884	-1.1055057126627086	0.09165397709581008	0.22518758677745546	0.20309396433640173	4	4	2	28	1.3862943611198906	1.3862943611198906	0.6931471805599453	3.332204510175204
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:110211254..110211368,-__208.1.0.0	intergenic	0.3277990193992961	0.4306078607200517	-0.4318028094933749	0.08114680937740748	0.28616424923601136	0.25166433868312904	1	1	1	10	0.0	0.0	0.0	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:13080588..13080702,+__219.1.0.0	intergenic	1.2493484160943564	0.30633317314233377	1.753283080938374	0.05860132802758732	0.23071641489742306	0.20759645096161602	1	1	1	11	0.0	0.0	0.0	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:27863622..27863736,-__225.1.0.0	div_lnc	0.2349123407253213	0.07499145140450503	0.4506841120562831	0.11330345203719268	0.666586606862971	0.5107775867300134	1	1	1	11	0.0	0.0	0.0	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:69707322..69707436,-__330.1.0.0	div_lnc	0.4533384204593249	0.3845533060305073	-0.8044319550017578	0.18212788295366572	0.4563437238277832	0.3759289959709421	2	2	2	18	0.6931471805599453	0.6931471805599453	0.6931471805599453	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:76030923..76031037,-__332.1.0.0	div_lnc	0.4679214426663072	0.2525468004896749	1.0975741209760652	0.18359565339931164	0.2931204875652751	0.25705827995355396	2	2	1	33	0.6931471805599453	0.6931471805599453	0.0	3.49650756146648
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:91260318..91260432,-__338.1.0.0	div_lnc	0.9834507000551841	0.1997506163154661	-0.7465845589280741	0.3133150547934897	0.23828366277107763	0.21372627787971848	2	2	1	23	0.6931471805599453	0.6931471805599453	0.0	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr17:21117577..21117691,+__359.1.0.0	div_lnc	1.5143801652842008	0.1320752538306826	1.895465715127148	0.09274328927569382	0.3482061766197489	0.2987749508091048	9	9	8	57	2.19722457733622	2.19722457733622	2.079441541679836	4.043051267834549
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr17:72209446..72209560,-__370.1.0.0	div_lnc	0.034957658771544664	0.3577721829549573	0.18293891330609427	0.3123727148981092	0.3502438408142505	0.3002851989653703	1	1	1	11	0.0	0.0	0.0	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12098391..12098505,+__376.1.0.0	intergenic	0.6853985344110977	0.5562213348038149	0.2530651102549697	0.11927320321986895	0.24702681724675518	0.2207621718770504	4	4	3	38	1.3862943611198906	1.3862943611198906	1.0986122886681098	3.6375861597263857
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr19:12305750..12305864,+__378.1.0.0	intergenic	0.010580976758904044	0.6666666666666666	0.978370619924924	0.1997225805687901	0.21053490285062704	0.19106233039676307	1	1	1	6	0.0	0.0	0.0	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:116961180..116961294,-__8.1.0.0	intergenic	1.2460171863129486	0.2361106334072658	2.226325665061149	0.0693191062680127	0.27239101047408604	0.24089781585224398	5	5	4	47	1.6094379124341005	1.6094379124341005	1.3862943611198906	3.8501476017100575
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:117602051..117602165,-__9.1.0.0	div_lnc	0.7995884713395621	0.2601799942221797	-1.2719639025280212	0.18661293655537087	0.26623218227612544	0.23604570522894192	5	5	3	44	1.6094379124341005	1.6094379124341005	1.0986122886681098	3.7841896339182615
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:19536933..19537047,+__38.1.0.0	div_lnc	1.9555598251346618	0.1880064415750857	-0.7360600305800884	0.15097026824913598	0.26585188019950057	0.23574531861451595	5	5	2	35	1.6094379124341005	1.6094379124341005	0.6931471805599453	3.555348061489413
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:201798621..201798735,-__41.1.0.0	div_lnc	1.0440173034780862	0.0679181381113821	-0.1763796226367278	0.11194045992544556	0.564277026129469	0.447423753119287	1	1	1	14	0.0	0.0	0.0	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:43312058..43312172,-__75.1.0.0	div_lnc	1.4015954722523345	0.28454731685814305	0.6985777470821056	0.07029468945210622	0.18286932110336793	0.16794311490764474	4	4	3	38	1.3862943611198906	1.3862943611198906	1.0986122886681098	3.6375861597263857
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr20:25604604..25604718,+__464.1.0.0	div_lnc	0.9541576397684602	0.13665333215422634	1.8453299391872813	0.11512481869353605	0.3206807049010188	0.2781472892092655	5	4	2	42	1.6094379124341005	1.3862943611198906	0.6931471805599453	3.737669618283368
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0	intergenic	0.05389931812735668	0.4975176295758568	-1.5952317837981582	0.09923289648106877	0.5928524408271132	0.46552639689935366	5	5	2	52	1.6094379124341005	1.6094379124341005	0.6931471805599453	3.951243718581428
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0	div_lnc	0.9121674445701194	0.2134770249720893	2.1941134191293448	0.024080633674247287	0.3277774658395119	0.28350646610868746	6	5	1	81	1.791759469228055	1.6094379124341005	0.0	4.394449154672439
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:179278623..179278737,+__414.1.0.0	intergenic	1.7747902498775427	0.2467816100605699	-1.2356251031418213	0.1480477266107929	0.3265176386206224	0.2825571916204232	1	1	1	8	0.0	0.0	0.0	2.079441541679836
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:187867922..187868036,+__416.1.0.0	intergenic	0.4621426008958351	0.6666666666666666	1.535247964465734	0.15302615923510446	0.3299502062891507	0.2851415026524723	4	4	3	31	1.3862943611198906	1.3862943611198906	1.0986122886681098	3.4339872044851463
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:237076010..237076124,+__425.1.0.0	div_lnc	0.8370874464338881	0.5315073700120695	0.8925259007314672	0.09022020346742614	0.45726043347185974	0.3765582576172292	2	2	2	25	0.6931471805599453	0.6931471805599453	0.6931471805599453	3.218875824868201
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:13521485..13521599,-__547.1.0.0	div_lnc	0.16956895535336292	0.19230627004499912	0.7375659934717317	0.038143498461128036	0.23494648379407354	0.21102763618077636	4	4	2	33	1.3862943611198906	1.3862943611198906	0.6931471805599453	3.49650756146648
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:194304663..194304777,+__570.1.0.0	intergenic	1.6896193832871085	0.06112848372832828	3.3101496823543752	0.0710800491408899	0.285727742721766	0.2513248947875055	11	11	7	43	2.3978952727983707	2.3978952727983707	1.9459101490553128	3.7612001156935615
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:40494765..40494879,-__578.1.0.0	intergenic	0.3084487474936059	0.4065880750235705	2.103993745725157	0.05310036646645363	0.22029254498754378	0.19909062097330135	5	5	1	59	1.6094379124341005	1.6094379124341005	0.0	4.07753744390572
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:100009953..100010067,+__599.1.0.0	div_lnc	1.5197917829975574	0.2723434706536099	0.2887558638759981	0.0019351155553964567	0.38919228795396776	0.3287224904427497	3	3	3	12	1.0986122886681098	1.0986122886681098	1.0986122886681098	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:120988033..120988147,+__603.1.0.0	div_lnc	0.9127451652518632	0.10492423421163773	0.9550907899952308	0.09017352083066224	0.07953043710356485	0.07652616613203699	1	1	1	15	0.0	0.0	0.0	2.7080502011022096
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr5:80597330..80597444,-__708.1.0.0	div_lnc	1.0242071729705071	0.1539104019070278	2.463109672124129	0.07270345299550385	0.34896350786024194	0.29933652560712665	6	5	3	25	1.791759469228055	1.6094379124341005	1.0986122886681098	3.218875824868201
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr6:29716780..29716894,-__744.1.0.0	intergenic	1.4932483941562378	0.09892482456161199	0.07913286449902131	0.2317957377811155	0.2214050473652919	0.20000187424087723	5	5	3	38	1.6094379124341005	1.6094379124341005	1.0986122886681098	3.6375861597263857
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:116594305..116594419,-__769.1.0.0	div_lnc	0.9553448778796271	0.19563241824502434	-1.403543743213785	0.24756877338984465	0.25726553040565286	0.22893914867262752	3	3	2	12	1.0986122886681098	1.0986122886681098	0.6931471805599453	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:1199934..1200048,+__771.1.0.0	div_lnc	1.3589065350450316	0.1787229729746902	0.8025711930183029	0.19863134537235064	0.3548399492263312	0.3036833287029528	3	3	2	33	1.0986122886681098	1.0986122886681098	0.6931471805599453	3.49650756146648
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr7:23720421..23720535,-__796.1.0.0	div_lnc	0.0		-2.121315763814112	0.32883225619147755	0.07661072729377273	0.07381789114279672	1	1	1	2	0.0	0.0	0.0	0.6931471805599453
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr8:143808383..143808497,-__841.1.0.0	div_lnc	0.5719411701960762	0.40174949067270654	0.4920221840124989	0.3849225068144057	0.21543227471949425	0.19509979517935916	3	3	1	32	1.0986122886681098	1.0986122886681098	0.0	3.4657359027997265
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:131486644..131486758,+__893.1.0.0	div_lnc	1.929807927292311	0.19117581450378854	-1.035968779462042		0.36163559179391136	0.308686618179467	3	3	1	36	1.0986122886681098	1.0986122886681098	0.0	3.58351893845611
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:98638226..98638340,-__922.1.0.0	div_lnc	1.1114375208540148	0.4072590040140625	1.5753294620801388	0.07254337745664996	0.351591263181519	0.30128261178081617	4	4	2	37	1.3862943611198906	1.3862943611198906	0.6931471805599453	3.610917912644224
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr11:109957771..109957885,-__2143.1.0.0	Enhancer	0.0		-1.7607517789998002	0.33624402845209306	0.27342396980472733	0.2417093118920811	3	3	2	20	1.0986122886681098	1.0986122886681098	0.6931471805599453	2.995732273553992
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr11:109957839..109957953,+__1850.1.0.0	Enhancer	0.0		-1.4652013977394092	0.1866109588072531	0.27342396980472733	0.2417093118920811	3	3	2	20	1.0986122886681098	1.0986122886681098	0.6931471805599453	2.995732273553992
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr14:102414536..102414650,+__1860.1.0.0	Enhancer	1.6149112060586548	0.01855812736621217	0.9380685905718056	0.20293396238494452	0.30178270206454494	0.26373463436203326	7	7	7	41	1.9459101490553128	1.9459101490553128	1.9459101490553128	3.7135720667043084
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr19:42037894..42038008,-__2293.1.0.0	Enhancer	0.1098133349965049	0.4005791833501633	0.26023001465733525	0.1322278936172905	0.3254469139828864	0.28174969613948614	3	3	2	18	1.0986122886681098	1.0986122886681098	0.6931471805599453	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:203259616..203259730,-__2125.1.0.0	Enhancer	0.04111498391648388	0.41497410556651704	-0.5076035067225039	0.260981609549622	0.28677920155103825	0.25214235332938834	6	6	4	44	1.791759469228055	1.791759469228055	1.3862943611198906	3.7841896339182615
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:33446867..33446981,-__2132.1.0.0	Enhancer	0.058744097348822674	0.5422869800685357	0.975954868378806	0.15941176816766794	0.37683837786017865	0.3197898402072491	3	3	2	28	1.0986122886681098	1.0986122886681098	0.6931471805599453	3.332204510175204
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr20:45989575..45989689,-__2185.1.0.0	Enhancer	0.8985752504705171	0.2086560314377763	-0.7277868031791641	0.10230463682460048	0.19845138400350693	0.18103021003410405	2	2	2	28	0.6931471805599453	0.6931471805599453	0.6931471805599453	3.332204510175204
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr20:45989631..45989745,+__1892.1.0.0	Enhancer	0.8985752504705171	0.2086560314377763	-0.8118350774326402	0.2611660973221558	0.19845138400350693	0.18103021003410405	2	2	2	28	0.6931471805599453	0.6931471805599453	0.6931471805599453	3.332204510175204
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:41047707..41047821,-__2256.1.0.0	Enhancer	0.5808550698218936	0.026592420433683744	-1.7725591002886951	0.021159258694448086	0.23746322941007006	0.2130635014112261	7	7	3	67	1.9459101490553128	1.9459101490553128	1.0986122886681098	4.204692619390967
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:50978212..50978326,+__1898.1.0.0	Enhancer	0.1730350830625104	0.6500317190572505	-0.6766333612456616	0.2424630367402563	0.42303491570476137	0.35279185549310565	4	4	2	34	1.3862943611198906	1.3862943611198906	0.6931471805599453	3.5263605246161616
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.0.0	Enhancer	0.18580496168211144	0.6666666666666666	-0.3512572058680059	0.31689035835498264	0.30531569948711174	0.26644492683365956	7	7	4	34	1.9459101490553128	1.9459101490553128	1.3862943611198906	3.5263605246161616
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr3:194298972..194299086,+__1900.1.0.0	Enhancer	0.02784717101331662	0.4752355432855948	-1.4209561635852364	0.2779116618646401	0.4002276161209627	0.33663480634958337	2	2	2	12	0.6931471805599453	0.6931471805599453	0.6931471805599453	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:131832624..131832738,-__2200.1.0.0	Enhancer	0.38724198567181256	0.3371426646962972	-0.013545173682317556	0.10161738304913544	0.30336700746740874	0.2649509219269125	5	5	3	44	1.6094379124341005	1.6094379124341005	1.0986122886681098	3.7841896339182615
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:131832669..131832783,+__1907.1.0.0	Enhancer	0.38724198567181256	0.3371426646962972	0.9752134536410026	0.1432957396817602	0.30336700746740874	0.2649509219269125	5	5	3	44	1.6094379124341005	1.6094379124341005	1.0986122886681098	3.7841896339182615
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:135309235..135309349,+__1909.1.0.0	Enhancer	0.23281028003279555	0.6666666666666666	-1.7158317454826535	0.3927042366285939	0.5767655355278959	0.4553756193926757	4	4	3	26	1.3862943611198906	1.3862943611198906	1.0986122886681098	3.258096538021482
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:172199513..172199627,-__2203.1.0.0	Enhancer	0.2567167021138544	0.3610219024168515	-0.8533102817380787	0.13190468833680358	0.15860128489746725	0.14721348868846085	3	3	2	26	1.0986122886681098	1.0986122886681098	0.6931471805599453	3.258096538021482
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr9:140024178..140024292,+__1924.1.0.0	Enhancer	2.953701916784932	0.0696979018806011	0.1392857428762083	0.17571068303305026	0.37673170263233013	0.3197123588105287	2	2	1	15	0.6931471805599453	0.6931471805599453	0.0	2.7080502011022096
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr9:140024186..140024300,-__2217.1.0.0	Enhancer	2.953701916784932	0.0696979018806011	0.6006473752255428	0.26228346711782663	0.37673170263233013	0.3197123588105287	2	2	1	15	0.6931471805599453	0.6931471805599453	0.0	2.7080502011022096
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr9:36731622..36731736,-__2219.1.0.0	Enhancer	0.0		0.5330551380083395	0.1776284606438163	0.6666666666666666	0.5108256237659906	1	1	1	9	0.0	0.0	0.0	2.19722457733622
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr10:30831727..30831841,+__1845.1.0.0	Enhancer	0.015154136949633731	0.6666666666666666	-2.362770745182116	0.3598581607693958	0.6666666666666666	0.5108256237659906	1	1	1	14	0.0	0.0	0.0	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr10:70805370..70805484,+__1747.1.0.0	Enhancer	0.0		-2.17618369040247	0.4228973244327596	0.6580456584762278	0.5056395946187493	1	1	1	10	0.0	0.0	0.0	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr10:73790766..73790880,-__2230.1.0.0	Enhancer	0.290098203303821	0.6666666666666666	-2.0780998524779943	0.3703382068599856	0.4138284759650189	0.34630125598986267	2	2	2	10	0.6931471805599453	0.6931471805599453	0.6931471805599453	2.302585092994046
